sentence,label
اسي العثماني المواطن المغربي مقياسه في الازمة هو جيبه و قدرته الشرائية ، عدا ذالك فهو در للرماد على العيون ....,negative
الفقراء راكم قتلتوهم.كلكم كلاب لافرق بين اليمن واليسار والاسلامين كلكم كلاب وانتهازين,negative
على هاد صندوق مازال متصلح 🤔🤔🤔 و زيادة على ذالك ما فائدة الصندوق و أنتم حررتم أسعار نفط و منتوجات غذائية,negative
نريد تطبيقات لا أقوال يا تجار الدين و المسؤولية كما قال كبيركم فيما سبق الذي علمكم السحر تكليف وليس تشريف لكن الآية انقلبت نعلكم الله إلى يوم الدين,negative
كنا متعاطفون معكم أما الأن سوف أكون أكبر معارض لكم بعتو الزعيم ابن كيران,negative
لم يبقى هناك طبقة متوسطة ،لقد سحقتموها بسياساتكم,negative
واضح جدا من كثرة ما انت بتفكر في الفقراء وتساعدهم,negative
"""ما بقيتيش كتبرد ليا قلبي وليتي كتنازل بزاف و هدا ليس من شيم المسلم الحقيقي ",negative
أتمنى أن تكون رأيت السي بنكيران صور السيارات الفارهة للجماعات على الفايسبوك وتعليق المواطنين.... هذا في وقت تنادون بارشاد النفقات ورفعتم الدعم عن الشعب صندوق المقاصة....والله مابقينا فاهمين والو....!!!!!!!,negative
و لا تزال الادارة تتماطل في إخراج لوائح التعيينات ،,negative
إقطع العلاقة مع الجزائر يا بن كيران,negative
"ماكين غير النفاق لي خدام و صافي لاهو لا غيرو""",negative
اشنو دار هاد بنكيران,negative
فين هما المفسدين لي قال ليك غادي يحاربهم ؟,negative
"""باراكا من ل اشهارات الخاوية",negative
"الله يعطينا مع ديلمكم الزلزال. اللي يموت يموت اللي يعيش يعيش أو حتا وتيقة ما تبقا، المهم كلشي يرجع لنقطة الصفر.""",negative
"""العقوبة ليك يا المشموت و لكل ظالم فهاد البلاد اللي كرهتونا فيها. ",negative
ماتمشيش تشوف أبناء الشعب اللي دماياتهوم فالزنقة سايلة، أولا زرواطتك هاديك اللي ضرباتهم، نسيت.,negative
"""مقاطعة جميع خدمات الإتصال الهاتفي و يناير إحتجاجا على حظر تطبيق الواتس اب وسكايب",negative
"لقد صدق عدنبي نسوق حين قال """" دوله بحال هدي حتى انا نديرها""",negative
شاب شعرو شاب في ريعان الشباب ,negative
راجعوا اوراقكم فمصداقيتكم على المحك ,negative
"""دابا في المغرب كاين غير صايتي و الاشباح و صحاب البزولة و البيجيدي ",negative
المغرب ضاع لا أمل للشباب و لامكان للطموح,negative
إلى متى سنسكت الم يحن الوقت لرفض هذا الواقع المرير؟,negative
"كفانا استغلالا لخيرات بلادنا كفانا من القهر.""",negative
"شعب حافظ مافاهمش""",negative
ﻨﺖ ﻳﻮﻡ ﺍﻟﺜﻼﺛﺎء,negative
و لا توجد في واقعنا المرير,negative
"""العدالة توجد فقط في الشعارات و البرامج التلفزية",negative
هداك لي حداك  اكبر تمساح,negative
يبقى غير ذي مصداقية ، ومن يغض الطرف عن الفاسدين ، متواطئ,negative
معهم ، وبالتالي فهو فاسد ، لكونه خان الامانة .,negative
من طرف من تمت عرقلتها؟ صوت عليكم الشعب للإصلاح وليس لكي تقول تمت عرقلتها...,negative
وما هو دوركم إذن ؟,negative
"إذا لم  تستطيعو وأنتم على رئاسة الحكومة  إفتحو المجال لمن يستطع وقدمو استقالتكم خير لنا ولكم""",negative
"""#مصير_خريجي_البرنامج_الحكومي__إطار_تربوي_مسؤولية_رئيس_الحكومة",negative
#لا_لقمع_الأطر,negative
#لا_للتلاعب_بمصير_الأطر #نعم_للإدماج #نندد_بالقمع_الذي_تتعرض_له_الأطر_التربوية_و_الإدارية #نحن_خريجو_المدارس_العليا_للأساتذة_لنا_الحق_في_الإدماج,negative
#لا_للقمع #المعركة_بدأت_المعركة_بدأت,negative
#كفى_من_العبث,negative
"#لا_لتكوين_ثان_بالمراكز""",negative
فالحقيقة من الأحسن تبقي رئيس الحكومة حيث إحساس لي عندي كيقول إلي مبقاش الحزب ديالكم فالرءاسة .. غادي توقع شي حاجة ! نتوما بعدا كتحسوا بالفقير حيث كبرتوو مع الفقراء   .. ..الله يوفقكم علي فعل الخير وتحياتي,negative
"""#مصير_خريجي_البرنامج_الحكومي__إطار_تربوي_مسؤولية_رئيس_الحكومة",negative
#لا_لقمع_الأطر,negative
#لا_للتلاعب_بمصير_الأطر #نعم_للإدماج #نندد_بالقمع_الذي_تتعرض_له_الأطر_التربوية_و_الإدارية #نحن_خريجو_المدارس_العليا_للأساتذة_لنا_الحق_في_الإدماج,negative
#لا_للقمع #المعركة_بدأت_المعركة_بدأت,negative
#كفى_من_العبث,negative
"#لا_لتكوين_ثان_بالمراكز""",negative
"لماذا لاتقبلون النقد ولو كان بنائا؟؟""",negative
فالشعب غاضب,negative
"#صامدون صامدون لمطرح النفايات رافضون#*""",negative
"""السي بنكيران واش كتمثل الشعب ؟",negative
الله عليك يا ولد الشعب ,negative
علاش كاين استقرار في المغرب بلا خبار الشعب ,negative
"ممكن اسي بن كيران تجي تضرب شي دورة فسلا مورا ولا مع العصر !""",negative
وشكون غدي تقيس الاغنياء ضحك على لي مكيعفكش,negative
عليكم اللعنة,negative
حزب الخراية والبراضة,negative
غديين اصلحو الفقراء بشي مصلوح سخون لي مكواه احرقو,negative
بحال اصلاح صندوق المقاصة بالنسبة للمحروقات,negative
وا سير كدب على امك,negative
المازوط راه خريتو فيه,negative
حرف السين يدل على الفشل,negative
هكذا قال سلفكم من قبل تشابهت قلوبكم وأقوالكم,negative
راهم ولفوا النعاس ولخلاص,negative
"""المشكل سيد رءيس الحكومة هو انه حتى ذكر الله ما عندهومش الحق فيه",negative
هل تعلم أن الحكومة بدأت بنية محاربة الفساد وانتهت بمحاربة المييييييييكا,negative
وعدتنا بمحاربة الفساد ....ونجحت في محاربة الميكا .....هدا يسمى نفاق ونصب ويجب ان تعتدر للشعب,negative
بعتو فينا وشريتو ,negative
النهار الاول غادين بالبارتنير و دابا وليتو باغين المرسيدس و الكات كات ,negative
"تنا تصيدت فيكم المرة الاولى انشاء الله ماباقيش نعاود""",negative
 اللهم اغثنا بقنوات تساعد على توعية الأمة لا لجهلها و انحرافها... اللهم آمين ,negative
مزبلة إيطالية ,negative
والهدف من ذلك هدم أخلاق المجتمع وذلك من خلال برامجها التافهة والساقطة,negative
لا اظن ان الشعب المغربي يتابع برامج 2m من الافظل اغلاقاها ولكم واسع النظر ,negative
اتقو الله في انفسكم اليوم الدنيا وغدا الآخرة سوف تحاسبون على كل شي ,negative
كنّا نامل في حكومة بنكيران التغيير ولاكن غيرتم جيوبكم من الاسوء الى الأفضل ,negative
"هذا عار هذا عار المغرب في خطر نريد التغيير ( زيرو حشيش زيرو بطالة زيرو خمر زيرو قرقوبي زيرو باك صاحبي زيرو رشوة زيرو أفلام اباحية زيرو موازن زيرو تبذير أموال الشعب )""",negative
وثائق من المحكمة الأوروبية تدين الجمهورية الإيطالية وتلزمها بأداء غرامات كبيرة للإتحاد الأروربي ،حيث تعترف الجمهورية الإيطالية بخطر هذه النفايات على صحة الإنسان والبيئة ،وتدين المحكمة الأوروبية الجمهورية الإيطالية بعدم ٱلتزامها بشروط السلامة والصحة في معالجة هذه النفايات ،وهذه النفايات منذ وهي مخزنة في أماكن خاصة ولم يكن باٌستطاعة أي معمل إيطالي معالجتها ، لماذا اليوم نفايات إيطاليا بالمغرب بالضبط؟‼ بارطاجي يا مواطن وٱفضخ الخونة المفسدون،،,negative
"""واقلا هادك البنت لي خدامات في الامانة العامة ماشي بنتك ولا مافي راسكش انها بنتك",negative
و ولدك لخدا جوج المنح ما فراسكش راه ولدك الحاصول الله ينعل لي ما يحشم ,negative
والمسلسلات التركيه عندكوم الميزانية ديالها والله مبقيتو تحشمو رآه كاع البرنامج لى نتومه تحصرو علا عدم تصويرها لا تعنينا فشيء غير سدوها كاع وهنيونا من تبرزيتكوم مع احترامي العملين بيها أما برمجه لا علاقة لها بالمواطن المغربي,negative
نتمنى ذالك على اعتبار أن برامج القناة لا تصلح لبلاد المسلمين وتساهم في تذني أخلاق الشباب المغربي ,negative
 انا شخصيا محمد 2002 مابقايتش تانتفرج فيها ,negative
 انا في اعتقادي انا هده القناة لا تستحق البقاء لانها خلقت خصيصا لضر ب عروبة هدا البلد. ,negative
.أكرم للقناة إقفال أبوابها ﻷن معظم الناس يشاهدون قنوات أجنبية ,negative
 حبدا لو توقفت هده القناة بصفة نهاءية . افلام ومسلسلات مخربة للعقول . اشهار للقمار . برامج تافهة تساهم في الانحطاط الخلقي خاصة لدى الشباب ,negative
 اموال طاءلة تصرف على برامح تافهة . سرقة . تحرش . وما خفي اعظم باختصار قناة تجسد كل اوجه الانحطاط ولا علاقة لها لا من قريب ولا من بعيد مع رسالة الاعلام النبيلة ,negative
لينا مسلسلات ركيكة كسامحيني وامثاله لاتستحق البقاء مطلقا مطلقا فمزيدا من الغرق ,negative
. أنا شخصيا قاطعت القناة من زمان ولم يعد أحد في بيتي يشاهدها,negative
ماذا قدمت هذه القناة للمشاهد حتى يتعاطف معها؟انها انهكت وامتصت جيوب المواطنين من دون جدوى.نريد برامج هادفة لا مائعة تدمر ثقافتنا وهويتنا.و,negative
قناة تأسست لتحليل المجتمع المغربي وإفساده بدعم من جهات أجنبية ذات أهداف ماسونية ,negative
 سبب افساد دوزيم هو الافلام الاباحية وافساد المغاربة من بنات .نساء الا الشيوخ الكبار فيرفعون اكفهم للدعاد على جوج ميمات ميم الاولى مغرب وميم الثانية مصطي ,negative
إن جل البرامج التي تعرضها القناة الثانية تدعوا فيه إلى السفور وإلى العري والتميع,negative
ميزانية بالملايير و برامج اكثر من تافهة. والله لو تم النبش في كواايس هده القناة لرايتم العجب العجاب ولسمعتم ما لن يصدقه عقل . ولكن من يدري ربما انشات هده القناة اصلا لهدا الهدف . ,negative
هذه نتيجة دعوات المغاربة على 2m. تريد افساد المجتمع وتدعم كل ما كان مخالفا لقيم المغاربة... ,negative
تفلس القناة الثانية او لا تفلس فهي لا تصلح لشيء .فالقناة التي تكرس الجهل والامية في اوساط الشباب ببرامجها المتعفنة ومساسلاتها المكسيكيكية المدبلجة بالدارجة,negative
تصبحون على رئيس حكومة ديال بصح ماشي دبلعاني ـ مايسة,negative
ايها الوزير الاول أمسك وزرائك علينا فبين الفينة والأخرى تصدر منهم إشارات عنصرية غريبة جدا,negative
"""الاقدار الله الحزب اصلا والمعصرة تحكم فى البرلمان سيكون المغرب والشباب المغربى امام طريق سريع الى المجهول فى جميع المجالات خصوصا فيما يتعلق بالمخدرات لى انا الحشيش يدمّر خلايا الدماغ ويُضعف المناع",negative
اتمنى من الوطن ان يكون غفورا رحيما.,negative
لقد تم تمييع حقوق الانسان بالمغرب....الانسان يرتكب جرائم خطيرة ويتآمر على النظام ويروع الآمنين.... ولايلعب دور الحية والجمعيات الحقوقية تسانده!!!! ,negative
طلقو ولاد الناس وكفى من الظلم. ما لقيتو باش تعمرو الحباسات. المجرمين والمفسدين والمرتشيين مهرقين من ما دوزتي الله يهدينا ويهديكم لما فيه الخير لهذا الوطن.,negative
الكاتب يدعو الى بدعة جديدة : ديمقراطية القدر. ان ان اعتقاده بالقدر مشوش ,negative
هذه القناة هي اصلا قاطعها المغاربة لانحرافها عما هو موكول لها.ففي افلاسها ليس خسارة للمغاربة بل تحررا من البرامج المدمرة,negative
نحن نتديل الامم في كل شيء ولن نتقدم ابدا ما دمنا نحافظ على معتقدات وخرافات صحراء الحجاز منذ 1400 سنة ونحاول ان نطبقها في حياتنا اليومية في 2017، فيقو يا البشر راه الدين اللي كتدافعو عليه هو اكبر عدو لكم ,negative
سيلعنوك أيها الملعون ,negative
أشعر معه بعد كتابة هذه الكلامات باليأس..,negative
 لماذا العرب لا يفلحون إلا في الشعارات والتنديدات أما القرارات الموحدة والصائبة يفشلون فيها ؟ كم حلمنا بقرارات موحدة جريئة !!!لك الله يا قدس!لك الله يا فلسطين ! ,negative
 ها أنتم خرجتم و سرختم و شاهدناكم في التلفاز و ستخرجون يوم الاحد و ستقومون بنفس الشئ و السؤال المطروح مادا بعد هل هناك من يستطيع الأجابة على هدا السؤال؟؟؟؟ ,negative
 نحن بخير نتمتع بحميع حقوقنا، من حيث التعليم و الصحة... ينقصنا فقط الدفاع عن القضية الفليسطينية ,negative
 اكبر صهيوني في العالم هو الخنزير طرامب,negative
 غذا امام الله سنحاسب فماذا قدمت للقدس لاشئ غير التعليقات التافهة ,negative
 مايجري سببه حكام العرب باعوا اوطانهم لامريكاواسرائيل لكي يتركوهم علي كراسي الذهبية . ,negative
 يخي يخي كفانا هزلا وبكاءا نحن لا نصنع حتى ابرة.فقط نكثر من البكاء والصراخ والنبح كالكلاب التي لا تعض,negative
 حين نستطيع أن نكتشف ونصنع وتكون لدينا إكتفاءا ذاتيا علميا وصناعيا وثقافيا وحربيا يمكن لنا المطالبة بالحقوق والخروج للتنديد. ما عدا ذلك كل شيء ضحك على الدقون ,negative
 مجرد مزايدات سياسوية بئيسة نحن العرب بعنا القدس يوم استقبلنا ترامب في السعودية بالاحضان خوفا على كراسينا الوثيرة وقدمنا له كل ما لذ وطاب من الصهيوني الحقيقي دعونا من هذه الخرجات الصبيانية واقعنامر مر مر مر ,negative
  حكام العرب والمسلمون هم السبب المباشر لحال فلسطين والقدس والجولان والخراب في مختلف البلدان العربية الاسلامية,negative
  اينكم يا محتجون لحال المغاربة الذين يموتون بالبرد والعطش والجوع والمرض? ,negative
  اجسادكم على ارض المغرب وعقولكم وبوصلتكم موجهة نحو الشرق,negative
  خارجو رجعو سبتة و مليلية الي فبلادكم عجيب ضامنو مع زاكورة الريف أما مريكان راهي الراعي الأول للعالم ,negative
فاللهم صبراً على مالم نحط به خبراً,negative
لك الله يا أقصى أما المسلمون فهم نيام في سباتهم الذي طال ولن ينتهي,negative
كلنا خائنون,negative
كبر مقتا عند الله ان تقولون مالا تفعلون. ,negative
عذرا يا رسول الله فقد فرطنا فى أولي القبلتين وثالث الحرمين 😥,negative
عذرا يا عمر لقد ضيعنا الأمانة,negative
يا صلاح الدين أخبرهم أنه لم يعد رجال فى المسلمين,negative
لكى الله يا قدس لكي الله فنحن أمة كغثاء السيل,negative
ستبقى القدس عاصمة فلسطين #,negative
واضم صوتي لصلاح وللتمسماني القح حتى يعطى لنا حقنا من ثروات هده التيرا تلك الاثناء سيكون لنا نضر,negative
حتى اجد الشغل و الكرامة و الحرية و...... حينها ا فكر في الصحراء.هدا الامر لا يهمني اطلاقا.و شكر,negative
الصحراء في عيون المغاربة والحوت والفوسفاط لي فيها في عيون المخزن وخدام الدولة ومن يحمي عليهم ,negative
رحم الله الفقيد القدافي,negative
حسبنا اله و نعم الوكيل اللهم انصر اخواننا في فلسطين و اضعف كيد الصهاينة الكافرين و يا قدس كنت وما تزالين و ستضلي ان شاء الله عاصمة فلسطين هدا وعد الله و صدق الله وعده,negative
يا حكام العرب غادي تبقاو ديما ظعفاء ومذلولين ومكروهين الى الابد,negative
شمايت ا مش ارجال انا وليت كنحشم نقول انا عربي والله دبا غاد تولي كلمة عربي فالغرب هي شماته,negative
ماكان ترامب ليأخذ هذا القرار لولا الضوء الاخضر من بعض حكام العرب وخاصة محمود عباس والمحيطين به وبذلك يكون قد عرى عوراتهم ,negative
السبب هو تشتت العرب والمسلمين وانشغالهم بالتناحر في مابينهم. ,negative
هذا ما يستهل العرب.هذه الا البداية .يتركون المساجد فارغة و يخرجون بالشعارات و والوقفات في الشوارع ,negative
اتفقا العرب على ان لايتفقوا هدا هو حال العرب اما من ناحية سلالة قريش ال سعود لقد دمروا الامة الاسلامية كثرة اموالهم وطاحت كرامتهم ,negative
شاء من شاء وآبى من آبى ..,negative
الله يرحمه على هاد الجملة. .إنه العرب ما متافقينش وما كتجمعهم حتى حاجة سوى القاعة,negative
طريقة توقيع ترامب ابغضتني اكثر و كانه يوجه صفعة الى كل حكام العرب٠,negative
كل من يريد الدفاع عن القدس يستطيع مقاطعة المنتجات الأمريكية دون انتظار قرار دولته ,negative
،في الأخير لك الله سبحانه وتعالى يا فلسطين ويا قدس ولا حول ولا قوة إلا بالله العلي العظيم. ,negative
كيف لا يعلن ترامب القدس عاصمة لإسرائيل ومعظم الحكام العرب في سبات عميق لا يهمهم سوى الحفاظ على كرسي الحكم وتكديس الثروات على حساب شعوبهم المقهورة،,negative
كرامة الوطن اولا ,negative
لحم الا خناز تهزوه ماليه الا بغا ارجع مع الهوات مرحبا ,negative
يا بني ، لقد فاتك القطار ، كونا منتخب بدونك وحتي وإن انهزم فلا بأس. ,negative
ستندم على هادا يا منير الحدادي . من صنع منك الاعب,negative
ن لا ترغب أن تلعب مع الأسود ! الأسبقية و المشاركة لمن له غيرة و قتالية على بلده و لمن شارك في الاقصاءيات و ليس لانتهازي اختار للعب لبلد آخر !!,negative
منير الحدادي لاعب بدون روح وطنية ،,negative
من خلال تحركاته هذه احب ان يرفعو اسهم برصته فقط .,negative
لا نريدك . تحمل نتيجة اختيارك لأنك ليس وطني حر و طماع تريد استغلال تواجد المغرب في المونديال للرفع من اسهمك للفت أنظار البارسا .لا ثم لا للخونة,negative
الجمهور المغربي لا يشرفه ان تكون بين لاعبي المنتخب ولو كنت احسن من مراضونة..وحتى لو كنت متواجد سيكرهنك وهدا من حقهم لانك تعاليت و تجبرت عندما طلبو منك اللعب للمنتخب المغربي ,negative
لا نريد اي لاعب اخر في المنتخب..يكفي المشاركة بلاعبين الدين تحملو عبىء الاقصائيات.فلا يعقل ان يشارك لاعب في الاقصائيات حتى يحقق الهدف و يىأتي بلاعب اخر مكانه الى المنديال. ,negative
تا لاحوك عاد تفكارتي بلادك؟ الله ينعل لي مايحشم,negative
لا ثم لا ثم لا لا يجب قبوله ف يالفريق الوطني,negative
..فحتى المغرب لا يتشرف بلاعب متلك و لا يشرف ان تحمل قميص الاسود ,negative
لا نريد من بدّلنا,negative
حمزة منديل.ليس مؤهلا لحمل القميس الوطني لحد الآن,negative
مايحدت إلا بسبب بعدنا عن ديننا،فحسبنا الله و نعم الوكيل,negative
ما كانت العذراء ليدنس شرفها لو كان حولها رجال، هدا القرار عرى العرب و أبانهم ,negative
سوقو خاوي ناقص خصوصا بعدما تعرفنا على المنتخبات اللي غادي نلعبو ضدها في المونديال اللي فرط يكرط,negative
منك لله يا ترامب ربنا كبير وقادر على نصر فلسطين الله منتقم جبار,negative
حتی الان لافهم اغلب الناس يلمون ترامب و دولۃ الصهاينۃ .القدس بيعت من قبل مصر و ال سعود و دولۃ الماسونيۃ الامارات و سكوت العالم الاسلامي لهذا اقول كفی ثرثرۃ نحن نندد و نشجب وووو ولكن ماذا قدمت للقدس حتی تغضبون النفاق النفاق ,negative
ربنا معاكم,negative
ذا أردنا القدس وفلسطين فلا بد لنا من صلاح الدين آخر.,negative
هذا كله لا علاقة له بالحقيقة . الحقيقة الواضحة والمرة هي ! بيع حكام العرب للقدس,negative
المسلمون يحاربون بعضهم البعض ,negative
اتفق عرب الا يتفقوا اما سياسة فرنسا فهي سياسة فرق تسد الذي اثمرت نتائجها في تفريق دولتين التي من مفروض يجمعهماا تاريخ و لغة مشتكرة وبالتالي فرنسا رابحة مع طرفين وشكرا,negative
تظاهرات ما تطعمي خبز ههههههه ستين سنة هههههه,negative
صحافي مريض متقوقع في ما وضع فيه من طرف حكام بلاده,negative
لا لا نريدك مع المنتخب المغربي فما لدينا يكفينا و زيادة. أنت اخترت و انتهى الأمر ,negative
لا يحق له ان يأخد مكان من حارب على اتأهل في أفربقيا,negative
شي يتقاتل شي يديها باردة هادو باغيين يديرو امشاكل لالمنتخب الاعبين ماي قبللوشي بهاد المنظر ,negative
أرفض رفضا مطلقا مشاركة هذا اللاعب ضمن المنتخب المغربي,negative
الصيف ضيعت اللبن. يجب ان تكون عبرة للخلف ,negative
المونديال للاسود اللذين كافحوا من اجله وحققوا التأهل لا للخونة ,negative
انه لأمر محزن ويحز في التفس ما نقرأه من تعاليق بعض المغاربة المغتربين.,negative
انك وأمثالك لن تعرفوا الم الهجرة الا عند تقدمكم في السن وعندما يتلقون النظرات المهينة من سكان البلد الذي تقطنون به ,negative
اقول لك نصيحة شخصيا ايها الفتى الحدادي، دع لقجع والمدرب والمنتخب مركزين في مجموعتهم المتجانسة القوية، ولا تشوش عليهم,negative
نحن ضد عودته تماما الخائن يبقى خائن نريد لاعبين وطنيين حتى النخاع ,negative
هذا الرجل ليست لديه أية وطنية لأن همه الوحيد هو الظهور على حساب المغرب وتحقيق النجومية على حساب المغرب,negative
بلداننا باختصار لا تشكو من قلة الموارد هي فقط تعاني من كثرة اللصوص و سطوتهم و تحالفهم و تآزرهم في مواجهة الشعب ,negative
ا نريد شركات تنهج الغموض و لا تحترم الزبناء,negative
لن ترضى عنا اليهود ولا النصارى حتى نتبع ملتهم يا غبي,negative
هههههههههه.......سؤال غبببي جدااا...,negative
قرد صغير يضحك على عقول الملايين من العرب والمسلمين،،,negative
"سؤال غبي و جواب ذكي .. والله الا كل نهار العرب يثبتون و بقوة انهم اتفقوا الا يتفقوا و انهم يعادون بعضه و هذا كان مدخلا ممهدا لليهود لتكملة ""الباهية """,negative
انا كنت من اشد المدافعين عن سوني xperia و لكن بعدها صدمت من جودة الصوت. تسمع صوت المتصل ضعيفا مقارنة بهواتف اخرى. هل من تعليق sony ,negative
الشروط والقوانين السياقة. وأين التطبيق القوانين السياقة. حرب الطروق في المملكة تقثل الرواح باهيضة,negative
التسعيرة غالية بزاف 3400 د ليس في استطاعة الجميع رغم انهم يغلفونها بالجودة وعلاقتها بعدد حوادث السير المرتفع,negative
هادشي كيبقى غي إحتال على المواطن في غياب قانون يأكد داكشي لي كيگول هذا خونا,negative
ومن قال لكم أن المسؤولون يهتمون بالبشر فهم غير مبالون ولو مات الملايين ولاكن همهم هو ملأ صناديق الدولة و جيوب المسؤولين وموظفيهم الصغار إنهم عصابات تحكم بلدنا الحبيب ,negative
رخصة السياقة بيزنس بالمغرب مند اغبر الغابرين وليس فقط الان,negative
الطمع والغرورر بنادم طماع على الوهمالمجتمع لم يعد يثق في القاة و المحاكم ,negative
بغينا العدالة أما الأشخاص غير خليوهم قدام أو ليداتم ,negative
كان الله في عونكم أيها الأطباء المخلصون,negative
مسرحية تافهة و حقيرة المراد منها اثارة انتباه الناس لاغير ,negative
حكومة فاشلة المغرب عندو مشاكيلو خصو يدخل سوق راسو ,negative
يالطيف يالطيف يالطيف .. تفو على هذا المرض المزمن السرطاني الأسرائيلي,negative
وهل هؤلاء أطباء من ينظر إليهم للوهله الأولى لا يعتقد أنهم أطباء ,negative
اناس اكثريتهم ذوو قلوب غليظة مصفحة لا يفهمون ماهي الانسانية,negative
اشخاص في معظمهم يربطون اهتمامهم بالمريض بمدى كمية الحصول على المقابل الغليظ المادي...,negative
انها مساءلة حياة او موة .في بلد لايحترم حقوق الانسان .,negative
عار وحيف ان تعامل دكتوراه الطب كاماستر في منظومة الاجور بالمغرب. ,negative
هل الشعب كله يكذب وانتم الصادقون يا اطباء???نعم انتم دائما غائبون .وتشتغلون ساعة واحدة في اليوم وحتى تلك الساعة تتعجرفون على المواطن المريض ولا تتركون له حتى المجال للتكلم . ,negative
اوا سيرو تخدموا راكوم كتحيدو الدم لعباد الله فالعام والخاص ماكاتحشموش ,negative
ترمب لا يحترم ولا يقدر العرب والمسلمين,negative
رحم الله الحسن الثاني، انه كان من الصادقين,negative
القدس عربية إلى أن يرث الله الأرض ومن عليها ,negative
ولكن كولشي على الاعلام الي كيصور اوروبا في الافلام على انها ,negative
لم نرى الا القليل من المشاكل من طرف المهاجرين الافارقة،المشاكل الصعبة و الكبرى ستأتي مستقبلا,negative
انها سياسات المرتدين سلمان وابنه لارضاء ولي امرهم الصليبي النجس ترامب على حساب مقدساتنا والله لو طلب منهم الكعبه ومسجد النبي مقابل بقائهم في الحكم لفعلوها عليهم لعنة اللهجنه,negative
الملاهي والافار والدوران والبنات الزعرات والرجال الزوعر وايضا خرج واحد سرطان,negative
يرفعون علم الانفصال ويبعدون العام الوطني ومع ذلك يتشدقون بالمظالم والحقوق. لا حقوق لمن يرفع علم الانفصال,negative
في الصورة حمزة منديل وشقيقه الصغير ههههه. حمزة لاعب ضعيف لا يستحق التواجد بالمونديال,negative
لاعب ضعيف جداا غيرة لديه في دينه وعروبته .كيف ما كان الحال المغرب والجزاير اخوة ,negative
سؤال بليد من إعلامي بايد وهذا ديدن بعض من إخوتنا في الجزائر (عقدة المغرب),negative
الله أكبر القدس عاصمة فلسطين الأبدية و لقد فتحتم أبواب جهنم عليكم يا يهود,negative
لا وجود لنشطاء أو لجمعيات حقوق الإنسان كل ما هنالك هو مجموعة من الانتهازيين والمرتزقة ولو اقتضى الأمر على حساب أمن ومصلحة الوطن ,negative
حسبنا الله و نعم و الوكيل. يا حي يا قيوم برحمتك نستغيث، اصلح حال امورنا كلها و لا تكلنا الى انفسنا طرفة عين ,negative
وضعية صعبة في جبال جزر الوقواق !!ليس في هذا البلد مثل هذه الضروف .,negative
و هدا من اسباب الموت والامراض والهجرة والدعارة والتسول والاجرام ووو. ونعم التوزيع العادل و إلا فلا !,negative
المرجو من السلطات الالتفات الى جزء من الاطلس الكبير المنسي و المهمش الى ابعد الحدود،وهم سكان امين الدونيت و قبائل سكساوة بشيشاوة ,negative
"المغربي (بلا تعميم طبعاً) ""محكور"" أينما حل وارتحل لأنه ببساطة شديدة ""حكار"" في قرارة نفسه.",negative
اغبى شعب فالعالم دابا هذا سؤال 😂😂😂 كون غير سولو على الجماجم الجزائرية لي مزالا في فرنسا,negative
حسبك ايها الماكر من الغرور لا تضع شروط كي لا تتحول الى شرور وتعصف باحلامك,negative
العقول المنوره لها كذلك شعوبها الراقية ليست كالحالة الزفت لصحافة وشعوب وحكام القزدير والشوهة ,negative
لمغرب العربي تحت رحمة السياسة الفرنسية,negative
الشعب لايريد لا حقوق ولا حريات جنسيه ولا افطار علني ,negative
أطلقوا سراح المعتقلين و ابحثوا على سارقي المال العام ,negative
ان عنف مثل هدا الفصيلة الافريقية مثل عنف القردة المتوحشة وبهدا التمرد المفتعل الخطير,negative
لا حول ولا قوة إلا بالله العلي العظيم,negative
المرجوا ان نتجند جميعا لنطرد هذه الحيونات المفترسة من المغرب رغم ان النظام,negative
قلنا لكم هذ الأفارقة راهم يخافون ما يحشمو ,negative
،استغرب لهاذ السياسية خصوصا و ان شبابنا يعاني من البطالة و الفقر ,negative
قوم ادا تركوا للقدر سياتون على الاخضر واليابس.....قوم لا يميلون الى البحث عن عمل.....قوم يتسولون .... يريدون العيش عالة على عباد الله.....لدلك وجب تاطيرهم ,negative
لعنة الله على آل سعود ابناء اليهود ..,negative
جعل الله كيدكُم في نُحورِكُمْ ياخنازير الأُمَّـة,negative
اناس اكثريتهم ذوو قلوب غليظة مصفحة لا يفهمون ماهي الانسانية ,negative
هل الشعب كله يكذب وانتم الصادقون يا اطباء???نعم انتم دائما غائبون ,negative
عار وحيف ان تعامل دكتوراه الطب كاماستر في منظومة الاجور بالمغرب,negative
اوا سيرو تخدموا راكوم كتحيدو الدم لعباد الله فالعام والخاص ماكاتحشموش ,negative
عاهر السعوديةعسى الله يطقكم في بعض انتو وايران ورئيس مصر وحلفائه ..وتاكلوا بعض,negative
اخرس ياكلب يانجس لاتتكلم عن اسيادك بمص,negative
السعودية الغبية سوف تاكل الطعم قريبا ههههه,negative
كيانكم اضعف من أن تكون لكم عاصمه، انتم حثالة العالم.,negative
محمد سلمان الصهيوني خادم الصهاينة الوفي 👎👎👎 بإذن الله تعالى سيكون زوال ملك آل سلول علي يديه ,negative
ربي ينكِّس أعلامكُم ..ويقلل من مقداركَم يامُهانين ..,negative
يامُتخاذلين ياأعداء الإسلام والمُسلمين,negative
الاحرار في سجن عكاشة و حاملي شعار عاف الله عما سلف في الفيلات. هذا هو المنطق والا فلا. ,negative
